StartTime,EndTime,FilteredVolume,FilteredDuration,FilteredFlowRate,OriginalVolume,OriginalDuration,OriginalFlowRate,Number_of_peaks,Peak_Value,Cluster
2019-10-08 20:33:10,2019-10-08 20:33:10,0.041619,0.06666666666666667,0.6242850000000001,0.04169,0.06666666666666667,0.6242850000000001,0,1,1
2019-10-09 05:22:54,2019-10-09 05:24:06,2.91333,1.2666666666666666,2.299997368421053,3.16844,1.2666666666666666,2.365711578947369,2,4,0
2019-10-09 05:23:14,2019-10-09 05:23:58,0.49942800000000004,0.8,0.624285,0.91718,0.8,0.624285,0,1,1
2019-10-09 06:20:50,2019-10-09 06:22:46,1.2485700000000002,2.0,0.6242850000000001,1.41746,2.0,0.6242850000000001,3,1,1
2019-10-09 06:20:50,2019-10-09 06:21:30,2.413902,0.7333333333333333,3.291684545454546,2.58478,0.7333333333333333,3.3484377272727275,2,8,3
2019-10-09 06:21:06,2019-10-09 06:21:14,0.12485700000000001,0.2,0.624285,0.20845,0.2,0.624285,0,1,1
2019-10-09 06:45:02,2019-10-09 06:54:34,11.944653,9.6,1.2442346875,15.8422,9.6,1.2529053125,3,2,5
2019-10-09 06:45:06,2019-10-09 06:46:10,1.290189,1.1333333333333333,1.1384020588235295,1.95943,1.1333333333333333,1.3220152941176473,2,2,0
2019-10-09 06:46:22,2019-10-09 06:46:34,0.166476,0.26666666666666666,0.6242850000000001,0.29183,0.26666666666666666,0.6242850000000001,0,1,1
2019-10-09 07:29:46,2019-10-09 07:31:54,5.368851,2.2,2.440386818181818,5.62815,2.2,2.4593045454545455,2,4,0
2019-10-09 07:29:50,2019-10-09 07:30:14,0.707523,0.4666666666666667,1.5161207142857143,1.08394,0.4666666666666667,1.9620385714285715,1,3,0
2019-10-09 07:38:58,2019-10-09 07:40:06,3.163044,1.2,2.63587,3.66872,1.2,2.9480125000000004,5,5,0
2019-10-09 07:39:14,2019-10-09 07:39:22,0.12485700000000001,0.2,0.624285,0.16676,0.2,0.624285,0,1,1
2019-10-09 08:32:50,2019-10-09 08:36:26,4.536471000000001,3.6666666666666665,1.2372193636363638,6.04505,3.6666666666666665,1.2599206363636366,3,2,0
2019-10-09 08:32:54,2019-10-09 08:33:18,0.37457100000000004,0.4666666666666667,0.8026521428571429,0.50028,0.4666666666666667,0.8918357142857144,1,2,1
